track_id,name,artist,spotify_preview_url,spotify_id,tags,genre,year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
TROIBHC128F14958FC,Poison,Alice Cooper,https://p.scdn.co/mp3-preview/a696c26e9ae65e438e900c0712d13eba4c392f78?cid=774b29d4f13844c495f206cafdad9c86,00zSwKv31z21axKYH7xxkT,"rock, metal, classic_rock, hard_rock, 80s, heavy_metal",,2001,267306,0.319,0.896,2,-6.35,0,0.111,0.0412,0.000133,0.16,0.255,118.696,4
TRUOJJS128F145C256,A Rush of Blood to the Head,Coldplay,https://p.scdn.co/mp3-preview/3974cb926795e1a15dc738da26bfd659c4b3280b?cid=774b29d4f13844c495f206cafdad9c86,04ZAwhY76rVwALw4Xyhmkl,"rock, alternative, indie, pop, alternative_rock, indie_rock, british, chillout, love, beautiful, 00s, britpop, mellow",Rock,2002,349973,0.536,0.49,5,-7.176,1,0.0245,0.178,2.32e-06,0.255,0.136,138.331,4
TRNIQYK12903CCD224,Everlasting Light,The Black Keys,https://p.scdn.co/mp3-preview/216ef04ed35b5d2a0b039d4941b1a2c61b4e9cb9?cid=774b29d4f13844c495f206cafdad9c86,1owojdFFHXWvbAe3QtGwEG,"rock, indie, indie_rock, blues, blues_rock",,2010,204626,0.644,0.595,4,-6.548,1,0.0444,0.133,0.00744,0.346,0.709,181.666,4
TRHODCF128E0789036,Last Living Souls,Gorillaz,https://p.scdn.co/mp3-preview/f465e73153bb8f7956a497b398c1ebc94e489717?cid=774b29d4f13844c495f206cafdad9c86,0hQi5BNLOLNJUwc9JKGhBL,"rock, electronic, alternative, indie, pop, alternative_rock, experimental, british, hip_hop, trip_hop",Rock,2005,190400,0.849,0.555,9,-5.602,0,0.0604,0.0257,0.351,0.0625,0.891,137.08,4
TRJRDCZ128F427FC25,Radio/Video,System of a Down,https://p.scdn.co/mp3-preview/8e83539b33d333b7f93031a659a61774bb4e181e?cid=774b29d4f13844c495f206cafdad9c86,05ClDIpXqiXCkyO4UvL0A8,"rock, alternative, metal, alternative_rock, hard_rock, heavy_metal, nu_metal",Rock,2005,249226,0.358,0.918,6,-2.472,0,0.0722,0.157,9.09e-06,0.369,0.489,139.327,4
TRZJGCC128F427A496,For Emma,Bon Iver,https://p.scdn.co/mp3-preview/49c5c569079d6dceeba89b1b18ae061eb941352e?cid=774b29d4f13844c495f206cafdad9c86,0mP897I93DZwdgtjkSriwj,"rock, indie, folk, singer_songwriter, acoustic, male_vocalists, beautiful, 00s, mellow",Folk,2008,220720,0.669,0.613,4,-11.12,0,0.036,0.487,0.18,0.132,0.565,110.67,4
TRPRQXU128E0789D38,White Shadows,Coldplay,https://p.scdn.co/mp3-preview/76a345742020272060da010d2891c873992607e1?cid=774b29d4f13844c495f206cafdad9c86,0WWz2AaqxLoO0fa9ou6Fqc,"rock, alternative, indie, pop, alternative_rock, indie_rock, british, britpop",Rock,2005,328219,0.491,0.783,8,-8.997,0,0.0484,0.00521,0.0361,0.0951,0.26,127.437,4
TRWIKBF128F92DD506,Goodbye My Lover,James Blunt,https://p.scdn.co/mp3-preview/f9126a8531cc80064251fd975fc971a25eb2a4ce?cid=774b29d4f13844c495f206cafdad9c86,0Iit3mwdeG3aIcK4kOviUo,"rock, alternative, indie, pop, singer_songwriter, british, acoustic, piano, male_vocalists, love, beautiful, britpop, mellow",Pop,2012,258373,0.412,0.309,4,-10.079,1,0.0546,0.95,0.00388,0.0944,0.265,79.907,3
TRHSVNJ128E0780D7B,Pure Morning,Placebo,https://p.scdn.co/mp3-preview/42be861caeeb76ac7b66b09f284218c61e547337?cid=774b29d4f13844c495f206cafdad9c86,0Vexs3SutFnDeCtypL2zit,"rock, alternative, indie, alternative_rock, indie_rock, british, 90s, britpop",Rock,2011,238480,0.451,0.912,8,-6.48,1,0.0666,0.0518,6.08e-06,0.09,0.22,81.797,4
TRQFLSV128F427EC6B,The World at Large,Modest Mouse,https://p.scdn.co/mp3-preview/47dbf9514ca77c442914dbdad50dabc2d429213f?cid=774b29d4f13844c495f206cafdad9c86,0uO1ejCv4Spok2NQ0oUHUm,"rock, alternative, indie, alternative_rock, indie_rock, indie_pop, beautiful, mellow, chill",Rock,2004,272506,0.523,0.477,6,-9.076,1,0.0254,0.0961,0.000106,0.101,0.249,76.973,4
TRRIHBF128F428192D,Crown of Love,Arcade Fire,https://p.scdn.co/mp3-preview/342f7f89736c5da5545abd50253cf1014c24b4ba?cid=774b29d4f13844c495f206cafdad9c86,1VmKmRUxKSyNMF2x3ndgst,"rock, alternative, indie, alternative_rock, indie_rock, love, beautiful, 00s",Rock,2005,282333,0.317,0.651,3,-6.492,1,0.0274,0.0561,8.82e-05,0.278,0.283,102.642,1
TRQTSAO128F4255A33,O Green World,Gorillaz,https://p.scdn.co/mp3-preview/6a109a3d3506da403ca76efb8c6dd66ce124e0d1?cid=774b29d4f13844c495f206cafdad9c86,4hNPMfFHauPIbOKvdYqFt7,"rock, electronic, alternative, indie, pop, alternative_rock, british, hip_hop, trip_hop",Rock,2005,275000,0.672,0.768,0,-7.718,1,0.0347,0.00201,0.905,0.136,0.858,122.583,4
TRVPSZF128F147DF97,We Never Change,Coldplay,https://p.scdn.co/mp3-preview/258325aacfde147fcffcf0945780875f236bc7ed?cid=774b29d4f13844c495f206cafdad9c86,5TB6QgrF0RPIxSCGfRDLoe,"rock, alternative, indie, pop, alternative_rock, indie_rock, british, chillout, acoustic, beautiful, britpop, mellow, chill",,2000,249400,0.433,0.288,6,-10.801,0,0.0296,0.535,0.000169,0.105,0.131,136.939,3
TRIFLWF128E078903C,Every Planet We Reach Is Dead,Gorillaz,https://p.scdn.co/mp3-preview/de0d7569b190a5e60704f1149964fa1e43e5c480?cid=774b29d4f13844c495f206cafdad9c86,1ciO7AcAkMAlva1K7uoyzq,"rock, electronic, alternative, indie, pop, alternative_rock, british, hip_hop, trip_hop, chill",Rock,2005,293266,0.578,0.484,4,-7.08,0,0.0273,0.0159,0.0105,0.0654,0.362,88.152,4
TRSJKLY128E079849E,Here It Goes Again,OK Go,https://p.scdn.co/mp3-preview/7327e3ac55e460208a753ce81872321dc06b7603?cid=774b29d4f13844c495f206cafdad9c86,0OpEsGqcmU1yGAfWO5sPRW,"rock, alternative, indie, alternative_rock, indie_rock, dance",Rock,2010,180213,0.54,0.89,0,-2.313,1,0.041,0.000351,6.72e-05,0.112,0.828,145.711,4
TRKPWGR128E078EE06,Where Did You Sleep Last Night,Nirvana,https://p.scdn.co/mp3-preview/ef8295c839e34d88cc7b90d9fcc46d82ed6efe0e?cid=774b29d4f13844c495f206cafdad9c86,0bx2T62sxyvuHqgg5ZsgAc,"rock, alternative, alternative_rock, 90s, acoustic, grunge, cover",Rock,2002,302533,0.551,0.673,3,-7.362,1,0.0805,0.651,0.00047,0.683,0.349,108.482,3
TRAXPDB128F14A8954,Black Mirror,Arcade Fire,https://p.scdn.co/mp3-preview/edc21eb37d32ea56ec832868826045cd71893f6c?cid=774b29d4f13844c495f206cafdad9c86,0IgnwEF4fuidaugeMEKUl4,"rock, alternative, indie, alternative_rock, indie_rock, 00s",Rock,2007,253373,0.527,0.847,10,-9.717,0,0.0385,0.0596,0.421,0.111,0.155,124.048,4
TRGAOLV128E0789D40,Swallowed in the Sea,Coldplay,https://p.scdn.co/mp3-preview/a9a6080f335cf83d0e43fdedf012735f4c7edf51?cid=774b29d4f13844c495f206cafdad9c86,2u2WL5N3KnQnykOZi3fxL6,"rock, alternative, indie, pop, alternative_rock, indie_rock, british, love, britpop, mellow",,2005,239001,0.265,0.378,11,-10.823,1,0.0316,0.0557,1.29e-06,0.119,0.153,142.1,4
TRUCHHA128EF3435EA,Feeling This,blink-182,https://p.scdn.co/mp3-preview/2e5ad4741d169569368f484f58da56ecde77e4e7?cid=774b29d4f13844c495f206cafdad9c86,00ZsT6WcQHTKBc4atXPvXh,"rock, alternative, alternative_rock, punk, punk_rock",Rock,2009,173600,0.407,0.964,4,-5.888,1,0.09,0.0811,0.0,0.569,0.54,173.116,4
TRHGHWT128F425DEFA,Future Reflections,MGMT,https://p.scdn.co/mp3-preview/2e6f9b7ea6f49bf1a5e81285bb9c4db0738198f5?cid=774b29d4f13844c495f206cafdad9c86,09ejRvctY0z8dv14bTEfqm,"rock, electronic, alternative, indie, experimental, indie_rock, psychedelic, electro, indie_pop, psychedelic_rock, 00s",,2009,238466,0.506,0.977,5,-4.064,1,0.0958,0.104,0.0347,0.409,0.487,140.031,4
TRDTWRO128F427B6B0,Sofa Song,The Kooks,https://p.scdn.co/mp3-preview/075b0bf2c64b9ffa7e2675226188a1235e2246f9?cid=774b29d4f13844c495f206cafdad9c86,0Vfgpl5VpDBQexEPYUqaQK,"rock, alternative, indie, alternative_rock, indie_rock, british, britpop",Rock,2006,133253,0.425,0.949,1,-3.828,0,0.104,0.0101,1.79e-05,0.296,0.718,80.331,4
TRWQBUW128F422BC38,Slow Hands,Interpol,https://p.scdn.co/mp3-preview/7c6d4166bc7d95eee30181d6dd78a68f5a4efa62?cid=774b29d4f13844c495f206cafdad9c86,0LVgW4kmt8wunI3sdlShJk,"rock, alternative, indie, alternative_rock, indie_rock, post_punk, 00s",Rock,2004,184466,0.245,0.976,11,-2.513,0,0.0523,0.000397,0.465,0.362,0.659,141.882,4
TRVUELD128F933B42A,I Can Talk,Two Door Cinema Club,https://p.scdn.co/mp3-preview/a22b63b0d3da0ac4e1afc976ab4f28f3b42cd948?cid=774b29d4f13844c495f206cafdad9c86,0jkdpM3WaCu5U5ANU9Djs2,"rock, electronic, alternative, indie, indie_rock, british",Rock,2009,177520,0.47,0.775,9,-4.848,0,0.214,2.87e-05,0.297,0.259,0.6,162.96,4
TRDADYI128F14A8956,Neon Bible,Arcade Fire,https://p.scdn.co/mp3-preview/d85d387a64c38cb38330749562f7c9edf2d20171?cid=774b29d4f13844c495f206cafdad9c86,0bweN7BKqTYU0tq2IEpvlr,"rock, alternative, indie, alternative_rock, indie_rock, 00s, mellow",Rock,2007,136640,0.581,0.297,9,-19.128,1,0.101,0.908,0.704,0.0629,0.0442,86.788,4
TRHHYQQ128F42BB341,Rock & Roll Queen,The Subways,https://p.scdn.co/mp3-preview/00e4a3def706eebb0b876c45761de13247b5b511?cid=774b29d4f13844c495f206cafdad9c86,0e3qvNUMTCBs7TX73P9qXu,"rock, alternative, indie, alternative_rock, indie_rock, british",Rock,2005,169946,0.395,0.764,10,-6.258,0,0.0419,0.000316,0.00131,0.111,0.325,141.423,4
TRYLDDB128F1474B86,Miss Murder,AFI,https://p.scdn.co/mp3-preview/9b4d4a5666be44697da32fed0184acc6be7575ba?cid=774b29d4f13844c495f206cafdad9c86,0Ti2dlF2xLjXblvdU5fCxM,"rock, alternative, alternative_rock, punk, hardcore, punk_rock, emo",Rock,2006,206586,0.308,0.873,8,-4.542,1,0.0533,0.00022,0.000729,0.0974,0.686,143.519,4
TRYUBWR128E07840BA,Tomorrow Comes Today,Gorillaz,https://p.scdn.co/mp3-preview/d5953c143aea3471f1805598f19ccf5cdc0b787b?cid=774b29d4f13844c495f206cafdad9c86,0qXdCJeemw8eaE3BL9kHks,"rock, electronic, alternative, indie, alternative_rock, british, chillout, hip_hop, trip_hop, 00s, chill",Rock,2011,193600,0.751,0.596,6,-4.594,1,0.0301,0.0071,0.589,0.103,0.57,93.213,4
TRADCIF128F9338278,City of Delusion,Muse,https://p.scdn.co/mp3-preview/0a0f1335837b7dfdc739897065661af2a66b8bb4?cid=774b29d4f13844c495f206cafdad9c86,01UDZvyiTClLHj5328OJSu,"rock, alternative, indie, alternative_rock, indie_rock, progressive_rock, british, britpop",Rock,2007,288266,0.285,0.915,2,-5.158,0,0.0741,0.00268,0.0279,0.137,0.309,119.817,4
TRZGABY128F1462E00,Ocean Avenue,Yellowcard,https://p.scdn.co/mp3-preview/b2b5d20865277b4ae07aa77311fb6efc8109416a?cid=774b29d4f13844c495f206cafdad9c86,0ZnOEMxU9fSQffqZG5Eqcd,"rock, alternative, pop, alternative_rock, punk, punk_rock, emo, love",Rock,2011,198973,0.49,0.912,6,-4.008,0,0.0647,3.87e-05,9.85e-05,0.0928,0.741,173.793,4
TRRKODA128F146DE22,Robot Rock,Daft Punk,https://p.scdn.co/mp3-preview/9ec3a52390ff23aeb2ce125591839ef16be18abb?cid=774b29d4f13844c495f206cafdad9c86,0mqH3csuodko0zRL8WCuce,"rock, electronic, dance, house, techno, electro, french",Electronic,2005,287720,0.59,0.787,7,-5.766,1,0.0512,6.94e-06,0.845,0.0293,0.598,111.926,4
TRQNVSC128E0781AF9,Parklife,Blur,https://p.scdn.co/mp3-preview/093413c02db355cef98a3684d6bf112da392a30b?cid=774b29d4f13844c495f206cafdad9c86,0Bkl9g6bpdimjUoFjI9eSO,"rock, alternative, indie, indie_rock, british, 90s, britpop",Rock,2014,187040,0.634,0.877,4,-6.905,1,0.0607,0.152,0.0,0.328,0.749,138.388,4
TRVFHPK12903CA720C,Bigmouth Strikes Again,The Smiths,https://p.scdn.co/mp3-preview/6c50f0c8068914d5766546b0b465aad4316fea2e?cid=774b29d4f13844c495f206cafdad9c86,3oebt3tEE76ulYJEY4x0dQ,"rock, alternative, indie, pop, alternative_rock, indie_rock, 80s, british, new_wave, post_punk, britpop",,1987,193893,0.351,0.848,1,-8.149,0,0.0434,0.0105,0.0,0.101,0.818,134.964,4
TRVDAWN128F149BCE1,Phantom Limb,The Shins,https://p.scdn.co/mp3-preview/9763feb9983046b9e9ce813ad0468cfa5a615251?cid=774b29d4f13844c495f206cafdad9c86,0T5Xmj7m5UzGuuTlpi0FjW,"rock, alternative, indie, pop, indie_rock, american, indie_pop, mellow",,2007,287533,0.515,0.871,9,-4.113,1,0.0367,0.000585,0.0,0.0877,0.498,119.869,4
TRPDIJL128F145C25D,Transatlanticism,Death Cab for Cutie,https://p.scdn.co/mp3-preview/c5c8a3e9ca2f7331428aa49eb9c9ea8a5d3ae3f2?cid=774b29d4f13844c495f206cafdad9c86,0Q3W3sL8H56NLDOiwLAhO5,"rock, alternative, indie, indie_rock, piano, indie_pop, emo, love, beautiful, mellow, chill",Rock,2003,475093,0.441,0.445,9,-9.921,1,0.031,0.388,0.611,0.179,0.196,127.489,4
TRJEWIK128F92E4749,Them Bones,Alice in Chains,https://p.scdn.co/mp3-preview/d2cb08f5458152f98bf6c4b16ebdabe7615a0602?cid=774b29d4f13844c495f206cafdad9c86,0FqQfY1Gc0WdaQ7C1SqFYj,"rock, alternative, metal, alternative_rock, hard_rock, 90s, grunge",,2007,150000,0.15,0.955,9,-4.591,1,0.0612,0.0206,0.000201,0.282,0.309,164.957,1
TROXHEA128F146EC58,You Could Be Happy,Snow Patrol,https://p.scdn.co/mp3-preview/70f2b9997e1db46f4fbb2e829f04a69a9425fed2?cid=774b29d4f13844c495f206cafdad9c86,1Ow3WmxZDYdPpOFIhJ4pID,"rock, alternative, indie, pop, alternative_rock, indie_rock, british, love, beautiful, 00s, britpop, mellow, chill",Rock,2006,182133,0.648,0.321,5,-9.693,1,0.0273,0.549,6.33e-06,0.0737,0.253,110.928,4
TRIVHEM128F931DBBE,So Here We Are,Bloc Party,https://p.scdn.co/mp3-preview/4b87ddac9a970ae92e10d65dc29081fc50338d90?cid=774b29d4f13844c495f206cafdad9c86,1IlloBPE1WSEwAMyvDjIzA,"rock, alternative, indie, alternative_rock, indie_rock, british, beautiful, britpop",Rock,2005,232320,0.144,0.841,9,-4.778,1,0.0535,0.00551,0.789,0.118,0.145,155.324,4
TRLAHEF128F4255BE5,Rest My Chemistry,Interpol,https://p.scdn.co/mp3-preview/2d5694334632af1958448d681d21cd149e6d9fac?cid=774b29d4f13844c495f206cafdad9c86,00X2yTYv92I6duQLVnXPZk,"rock, alternative, indie, alternative_rock, indie_rock, post_punk, beautiful",Rock,2007,300506,0.506,0.899,11,-4.793,0,0.0364,0.0287,0.28,0.2,0.475,150.27,4
TRFCHEY128E079219C,Dragula,Rob Zombie,https://p.scdn.co/mp3-preview/010a9336d47f6ca60efd7be39fe11dd0228e2faa?cid=774b29d4f13844c495f206cafdad9c86,05xOchVv7Tfb5JO0JUL02v,"rock, metal, hard_rock, heavy_metal, industrial, 90s",,2009,222906,0.584,0.98,0,-5.3,0,0.0762,8.63e-05,0.000121,0.084,0.518,125.029,4
TRXTGOV128E0780C92,A Whisper,Coldplay,https://p.scdn.co/mp3-preview/2871daf282eff729ec13638a79b60351c644d497?cid=774b29d4f13844c495f206cafdad9c86,7KolrFGhfDi1JTSgQBT5sI,"rock, alternative, indie, pop, alternative_rock, indie_rock, british, britpop",Rock,2002,238333,0.277,0.797,0,-5.66,1,0.0385,0.586,0.341,0.221,0.26,177.004,3
TRBYROG128F149BCDE,Sleeping Lessons,The Shins,https://p.scdn.co/mp3-preview/1182af43d91536200d9a270f3fd3bd361011eaf9?cid=774b29d4f13844c495f206cafdad9c86,1QZkFFdJ44sfQlzhzqDx9b,"rock, alternative, indie, indie_rock, indie_pop, mellow",,2007,238026,0.517,0.511,4,-8.191,1,0.0339,0.19,0.00827,0.14,0.179,115.022,4
TRLSNDQ128F4266BD7,Pardon Me,Incubus,https://p.scdn.co/mp3-preview/06ffa3b637583b18e483260b7231081253efc4db?cid=774b29d4f13844c495f206cafdad9c86,0cITyvBobNOEFWXWmNhCkU,"rock, alternative, alternative_rock, 90s",Rock,1999,223746,0.579,0.812,1,-6.509,0,0.0693,0.00114,0.00333,0.115,0.278,152.002,4
TRAECHJ12903CC36DA,Next Girl,The Black Keys,https://p.scdn.co/mp3-preview/20c0ecab72906e463ccb0a980a5e5ebb5a4f8f57?cid=774b29d4f13844c495f206cafdad9c86,0LMbqdeLFpQXhjC5mMVfdr,"rock, alternative, indie, alternative_rock, indie_rock, blues, blues_rock",,2010,198266,0.521,0.702,1,-6.29,0,0.0369,0.0431,0.000238,0.116,0.239,85.727,4
TRDLMWP128F426BF6C,Ragged Wood,Fleet Foxes,https://p.scdn.co/mp3-preview/621d6510eb943d851b159f9d91d41a68a74e8637?cid=774b29d4f13844c495f206cafdad9c86,0CCnBol2JNuwYxdMvhamcA,"rock, alternative, indie, folk, indie_rock, 00s, mellow",,2008,305320,0.355,0.685,4,-5.963,1,0.0299,0.103,0.0114,0.0624,0.169,103.695,4
TRAWRKT128E0788857,Swing Life Away,Rise Against,https://p.scdn.co/mp3-preview/284a00da30944a6fd18e8453c98029f39ee8cbdd?cid=774b29d4f13844c495f206cafdad9c86,04Yk2qiaOPi2ZZ3UYNSq21,"rock, alternative, punk, punk_rock, acoustic, mellow",,2012,200066,0.644,0.437,6,-6.895,1,0.0372,0.543,0.0,0.107,0.759,92.607,3
TRRWTFF128F932B707,Unintended,Muse,https://p.scdn.co/mp3-preview/174a9ef0b28bab35f77c1d0e795ec202ca7a3d8d?cid=774b29d4f13844c495f206cafdad9c86,02PVg0tJEMTs5BRynJaivj,"rock, alternative, indie, alternative_rock, progressive_rock, british, acoustic, love, beautiful, britpop, mellow",Rock,2000,235400,0.488,0.272,6,-11.433,0,0.0261,0.637,0.00102,0.111,0.152,139.81,4
TRTGUWJ128F146EC54,Hands Open,Snow Patrol,https://p.scdn.co/mp3-preview/514b6bfe04c4efa26ce2c9106752b51b4d540a3a?cid=774b29d4f13844c495f206cafdad9c86,0MBS2kSgIyisxYQSgC8BlO,"rock, alternative, indie, alternative_rock, indie_rock, british, britpop",,2009,195640,0.518,0.969,3,-2.053,1,0.0489,0.000301,6.69e-06,0.135,0.564,123.993,4
TRFLRXQ128F4280CCC,No I in Threesome,Interpol,https://p.scdn.co/mp3-preview/4285a99e808f625b288e225f142c0f73f500d840?cid=774b29d4f13844c495f206cafdad9c86,03jKcLMhSDlgn5lKQDLzNG,"rock, alternative, indie, alternative_rock, indie_rock, post_punk",Rock,2007,231186,0.5,0.873,0,-5.321,1,0.0659,0.0136,0.00472,0.112,0.177,120.082,4
TRZIOZV128F92FD03B,Free Fallin',Tom Petty,https://p.scdn.co/mp3-preview/96b4f94c82b38c4085f56f0abec8ab93f3946a2a?cid=774b29d4f13844c495f206cafdad9c86,0I8wWFVI0SBYIrSOtSJfEL,"rock, classic_rock, singer_songwriter, 80s",Rock,1993,255666,0.612,0.494,5,-11.535,1,0.0242,0.0532,1.14e-06,0.0578,0.603,84.326,4
TRUKZDD128F4281931,In the Backseat,Arcade Fire,https://p.scdn.co/mp3-preview/57f5c2caeb3cab3c0088f8868ab96a95356a2f29?cid=774b29d4f13844c495f206cafdad9c86,1iC9x6brahv6MqMTs5rRTi,"rock, alternative, indie, female_vocalists, alternative_rock, indie_rock, beautiful, 00s",Rock,2004,380213,0.329,0.538,7,-10.044,1,0.03,0.478,0.0864,0.0705,0.264,169.981,4
TRQLPHT128F427A495,Team,Bon Iver,https://p.scdn.co/mp3-preview/811f188a7440ac404754172ce99cdaf9c05c18b1?cid=774b29d4f13844c495f206cafdad9c86,2P44ghy6DBkttap6YzBBZQ,"rock, alternative, indie, folk, singer_songwriter, acoustic, american",,2007,116906,0.598,0.784,11,-15.346,0,0.0591,0.0901,0.956,0.101,0.863,127.422,4
TRRRMKC128E0792990,Civil War,Guns N' Roses,https://p.scdn.co/mp3-preview/43089da715d4aa2f6489e6485fc166db486f6a27?cid=774b29d4f13844c495f206cafdad9c86,0EHzXpyi1swR8sMpbVHcLJ,"rock, metal, classic_rock, hard_rock, 80s, heavy_metal, 90s",Rock,1991,462093,0.336,0.787,10,-8.803,0,0.0732,0.0793,0.0648,0.32,0.383,140.003,4
TRGEIDA128F933B4B8,Tiger Mountain Peasant Song,Fleet Foxes,https://p.scdn.co/mp3-preview/84958bef472e761c8ffa33ff1ac12d324a280fcb?cid=774b29d4f13844c495f206cafdad9c86,0GJnTFZJql2Dqb4uhckURe,"rock, alternative, indie, folk, acoustic, beautiful, mellow",,2008,210973,0.645,0.146,6,-11.911,1,0.0324,0.922,0.00158,0.0829,0.278,130.787,3
TRTAFRC128F932B6F9,Citizen Erased,Muse,https://p.scdn.co/mp3-preview/8aaae2e0913efe76208d58dc72aa27c66a072fb0?cid=774b29d4f13844c495f206cafdad9c86,0PEogXgSTxYjiL9oltS2Oc,"rock, alternative, indie, alternative_rock, indie_rock, progressive_rock, british, beautiful",Rock,2001,441093,0.12,0.672,0,-7.873,1,0.0406,0.00912,0.0117,0.311,0.087,84.523,4
TRJMBYN128F93043D9,Positive Tension,Bloc Party,https://p.scdn.co/mp3-preview/59aaf146a19a64211cbfb6e9f5a991d4a17fc532?cid=774b29d4f13844c495f206cafdad9c86,03h4TbEghDuv08z0z0KJyt,"rock, alternative, indie, alternative_rock, indie_rock, british, post_punk, britpop",Rock,2005,235440,0.651,0.816,10,-5.716,0,0.128,0.0034,0.00207,0.2,0.676,160.197,4
TRXFTDO128F429884C,Pioneer to the Falls,Interpol,https://p.scdn.co/mp3-preview/b93496ecd65cc30c8959cc2905496674fefe97c0?cid=774b29d4f13844c495f206cafdad9c86,0yqMzP4oc8umclo66SwfWD,"rock, alternative, indie, alternative_rock, indie_rock, post_punk, beautiful",Rock,2007,341946,0.477,0.728,2,-5.3,1,0.0394,0.0513,0.125,0.0762,0.0994,106.765,4
TRQTXHB128F92E3855,Hyper Music,Muse,https://p.scdn.co/mp3-preview/9e92bde0873c3a4aee97204c3f71543e1be59473?cid=774b29d4f13844c495f206cafdad9c86,1v7UAkzxuOWFFK6rrdwu4W,"rock, alternative, indie, alternative_rock, indie_rock, progressive_rock, british, 00s",Rock,2001,200759,0.267,0.887,2,-5.993,1,0.0815,1.11e-05,7.93e-05,0.145,0.44,121.629,4
TRRKIUA128F427FC26,Sad Statue,System of a Down,https://p.scdn.co/mp3-preview/05d669fe39af01de6310453d163a9455e822f887?cid=774b29d4f13844c495f206cafdad9c86,1ei03Z526knNOEwmQk1le3,"rock, alternative, metal, alternative_rock, hard_rock, heavy_metal, nu_metal",,2005,205800,0.263,0.944,6,-1.868,0,0.0604,0.00532,0.0,0.274,0.537,167.62,4
TRBTXNE12903CB6528,Rhinestone Eyes,Gorillaz,https://p.scdn.co/mp3-preview/97f0159d4e305004bef7c52bb3192dc7ebba9c4c?cid=774b29d4f13844c495f206cafdad9c86,1DodPaZK0N8rEGK4LacgV0,"rock, electronic, alternative, pop, british, hip_hop, trip_hop",,2010,200173,0.676,0.703,8,-5.815,0,0.0302,0.0869,0.000687,0.0463,0.852,92.761,4
TRBPBYN12903CC78B0,Roll With It,Oasis,https://p.scdn.co/mp3-preview/94b5e400c5a224115f78f3f5f00cf23ad60db6ca?cid=774b29d4f13844c495f206cafdad9c86,0aPgqSoGTKqTb54PWr1GBO,"rock, alternative, indie, alternative_rock, indie_rock, british, 90s, britpop",Country,2008,283706,0.229,0.984,9,-4.441,0,0.0825,0.00146,2.95e-05,0.95,0.269,131.612,4
TRRISKY128EF3434F1,E-Pro,Beck,https://p.scdn.co/mp3-preview/a72afaa1d857d176c9f6b340dc074a90d6eb6a7c?cid=774b29d4f13844c495f206cafdad9c86,01MBhRpvFkbeRwAp7gcF2W,"rock, electronic, alternative, indie, alternative_rock, experimental, indie_rock, singer_songwriter, 00s",Rock,2005,202360,0.624,0.959,11,-6.253,0,0.0769,0.00133,0.171,0.101,0.69,95.794,4
TRRWJLU128F92F9912,My Boy Builds Coffins,Florence + the Machine,https://p.scdn.co/mp3-preview/c973d886c10a763c68e2894103e1d747f366a544?cid=774b29d4f13844c495f206cafdad9c86,1KxcbEY0asYVMR043MjZWq,"rock, alternative, indie, pop, female_vocalists, british, indie_pop",Rock,2009,176733,0.615,0.721,5,-6.244,1,0.074,0.172,0.0,0.0847,0.188,122.042,4
TRGRCDR128F931118C,Perhaps Vampires Is a Bit Strong But...,Arctic Monkeys,https://p.scdn.co/mp3-preview/f57dac413ff167257ff4ef45cd2dcdce78b9fd7a?cid=774b29d4f13844c495f206cafdad9c86,0CrsAXzverdamkvnkzDu6q,"rock, alternative, indie, alternative_rock, indie_rock, british, 00s, britpop",Rock,2006,270626,0.364,0.918,11,-4.944,0,0.0788,0.000286,0.000143,0.0805,0.419,135.965,4
TRMATIZ12903CA7203,Heaven Knows I'm Miserable Now,The Smiths,https://p.scdn.co/mp3-preview/00ff83d927c3cc88d68d6596deff7c1bd8a33bb5?cid=774b29d4f13844c495f206cafdad9c86,2asAdWXGD7cCPm9Zw1yFrP,"rock, alternative, indie, pop, indie_rock, 80s, british, new_wave, post_punk, britpop",Rock,1984,216440,0.605,0.771,6,-4.882,1,0.0279,0.0348,0.0,0.0996,0.731,114.06,4
TRXGMWP128E078253B,Thinking About You,Radiohead,https://p.scdn.co/mp3-preview/ec90a4cef1ff0cbf80566c42ee7122e08061c5f3?cid=774b29d4f13844c495f206cafdad9c86,2biaMcdfPuixiVTlDkMEZe,"rock, alternative, indie, alternative_rock, indie_rock, british, 90s, acoustic, love, beautiful, britpop, mellow",Rock,1993,161533,0.364,0.37,7,-14.134,1,0.0331,0.704,7.71e-06,0.0883,0.421,103.44,4
TRFRCUR12903CE7C0A,Lookin' Out My Back Door,Creedence Clearwater Revival,https://p.scdn.co/mp3-preview/e24cb809066a3e37fec4435a404b641186e37820?cid=774b29d4f13844c495f206cafdad9c86,01qjObSUgCHKkDizzuRZfP,"rock, classic_rock, 70s, 60s, country, oldies",,2012,151160,0.696,0.799,10,-4.19,1,0.0465,0.0674,0.000185,0.107,0.942,105.403,4
TRBXGHM128E0791287,One Headlight,The Wallflowers,https://p.scdn.co/mp3-preview/0a155eb751068dec87f36b9d142870351e005a47?cid=774b29d4f13844c495f206cafdad9c86,04zllSy1QxiamFFwB4KET8,"rock, alternative, pop, alternative_rock, 90s",Rock,2007,312920,0.65,0.678,2,-6.768,1,0.0304,0.000683,0.000671,0.068,0.682,107.548,4
